system:index,ADM1_CODE,ADM2_CODE,ADM2_NAME,Country,Median_Pop,StdDev_Pop,Total_Pop,Year,.geo
1_2_00000000000000001e3a,3021,27497,Eskil,Turkey,0.08698920601339512,0.7890731995625921,18832.67622888618,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e3b,3021,27498,Gulagac,Turkey,0.4630537066907972,1.9689222710543985,14746.271148015716,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e3c,3021,27499,Guzelyurt,Turkey,0.9702863556017979,2.1507110198061414,14156.243644819246,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e3d,3021,27500,Merkez,Turkey,0.1646818940918682,5.718107052535859,196905.6074876823,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e3e,3021,27501,Ortakoy,Turkey,0.3348500911412903,3.9991408991382986,22798.23638588381,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e3f,3021,27502,Sariyahsi,Turkey,0.07811355567292164,0.41324234167893015,1119.7263095685373,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e40,3023,27511,Altindag,Turkey,12.46634296606105,43.391926284286605,472162.90503754234,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e41,3023,27512,Ayas,Turkey,0.09229243538100823,0.7319031294186389,6218.1548493498885,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e42,3023,27513,Bala,Turkey,0.09034393852221931,0.7075111091929467,11981.514056780814,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e43,3023,27514,Beypazari,Turkey,0.18467219155271206,2.9731806876180187,28542.88022122117,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e44,3023,27516,Cankaya,Turkey,18.736567480616547,17.309003547503515,471857.8000907138,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e45,3023,27518,Elmadag,Turkey,0.06470441708852492,3.5446682337874518,35482.677117661595,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e46,3023,27519,Etimesgut,Turkey,13.09058059116748,37.393817144794895,252169.24481234018,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e47,3023,27520,Evren,Turkey,0.17465466069869506,0.2914891049280082,833.5352507941608,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e48,3023,27521,Golbasi,Turkey,0.6435071240359785,4.349432402077143,117051.33220404292,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e49,3023,27522,Gudul,Turkey,0.21606268879027551,0.9450339788413241,5288.27570585702,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e4a,3023,27523,Haymana,Turkey,0.050447027544462605,1.1000514386393339,14059.38296832309,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e4b,3023,27525,Kazan,Turkey,0.5544538722481626,2.1409304062082004,32579.011253122717,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e4c,3023,27526,Kecioren,Turkey,34.92901552899807,62.82954203686799,785346.6239392317,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e4d,3023,27528,Mamak,Turkey,9.493987569418644,33.71372794480319,445574.0309889249,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e4e,3023,27529,Nallihan,Turkey,0.06014888760898205,1.521949086860501,15016.143532983155,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e4f,3023,27530,Polatli,Turkey,0.07962836567691138,3.1688624652712023,82524.34219451695,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e50,3023,27531,S.kochisar,Turkey,0.18317012053073486,1.822365154149728,18039.140080019017,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e51,3023,27532,Sincan,Turkey,7.182114012220848,48.85238983563857,525067.4745282617,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e52,3023,27533,Yenimahalle,Turkey,11.002694433360828,19.254746815119056,613188.371936323,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e53,3024,27534,Akseki,Turkey,0.04311563923171419,0.8922682270170129,5688.387033928034,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e54,3024,27535,Alanya,Turkey,0.6103245385291621,6.6065375081150455,170604.1817582695,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e55,3024,27536,Elmali,Turkey,0.18025809844176569,1.7231424947852005,24375.49452624272,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e56,3024,27537,Finike,Turkey,0.3702249066434442,4.392462974480889,40218.03342367129,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e57,3024,27538,Gazipasa,Turkey,0.09059186102801568,2.821642505943073,29453.387969129806,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e58,3024,27539,Gundogmus,Turkey,0.0802640298072984,0.35796596539643866,3183.7204450844183,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e59,3024,27540,Ibradi,Turkey,0.009975512211412822,0.2027135147971645,1147.4084239062488,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e5a,3024,27541,Kale,Turkey,0.05169290268922899,2.330511006413723,20882.11274829567,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e5b,3024,27542,Kas,Turkey,0.05907610655440783,1.4229237693458077,40819.72137198147,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e5c,3024,27543,Kemer,Turkey,0.30541599981064627,2.422552743706432,25821.446565596212,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e5d,3024,27544,Korkuteli,Turkey,0.08025991786045791,1.553619893115973,32873.37050045379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e5e,3024,27545,Kumluca,Turkey,0.08817626264190323,2.4182378127028232,49587.78248230464,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e5f,3024,27546,Manavgat,Turkey,0.6144704118167842,3.8904847138115084,121119.0595129801,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e60,3024,27547,Merkez,Turkey,1.364453077493798,13.56312337229849,888278.6883379588,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e61,3024,27548,Serik,Turkey,0.36077537365811035,2.3085827223437394,82828.19673002088,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e62,3027,27563,Bozdogan,Turkey,0.6168444811032632,2.8643966237403458,19216.918626985218,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e63,3027,27564,Buharkent,Turkey,0.7969228662830635,2.887207437191493,7369.158788909208,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e64,3027,27565,Cine,Turkey,0.36986588304064993,3.1723229568397806,37570.72632939265,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e65,3027,27566,Germencik,Turkey,0.6189966574331971,3.594143514764605,32379.56065724871,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e66,3027,27567,Incirliova,Turkey,1.0940276299929435,4.866965657731024,31440.721878445074,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e67,3027,27568,Karacasu,Turkey,0.4455883527519514,1.9611643495840805,11367.741435774387,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e68,3027,27569,Karpuzlu,Turkey,0.28173251693429346,1.0139979469139833,8531.008275078953,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e69,3027,27570,Kocarli,Turkey,0.3532639035385499,2.121583745375524,15677.88950062143,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e6a,3027,27571,Kosk,Turkey,1.220666995346742,6.048787385127214,24325.4754834684,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e6b,3027,27572,Kusadasi,Turkey,1.152104469081852,7.015074311880065,73389.35405332185,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e6c,3027,27573,Kuyucak,Turkey,1.2327787273799478,8.688029342039439,36470.381525568286,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e6d,3027,27574,Merkez,Turkey,1.7312728979008125,15.291065090941183,214992.60182887368,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e6e,3027,27575,Nazilli,Turkey,1.4042924072109413,14.889817423524649,100547.4611975931,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e6f,3027,27576,Soke,Turkey,0.1829059436846761,5.849742190249589,80242.95611237397,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e70,3027,27577,Sultanhisar,Turkey,0.34547376605747687,1.301657124539207,6288.910612268842,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e71,3027,27578,Yenihisar,Turkey,0.3574441523828925,4.824346972230656,51419.395406462674,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e72,3027,27579,Yenipazar,Turkey,0.6141061851884388,3.7282181793863467,10141.354902300789,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e73,3028,27580,Ayvalik,Turkey,0.6341907387315272,3.724756229799884,44489.90525246792,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e74,3028,27581,Balya,Turkey,0.10963716751660696,0.5377021602076583,5551.115936097802,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e75,3028,27582,Bandirma,Turkey,0.735289068725365,7.023391477517841,112196.06029699702,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e76,3028,27583,Bigadic,Turkey,0.372323887289337,2.0221779402871363,34303.82492163609,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e77,3028,27584,Burhaniye,Turkey,0.6163269904433416,4.977400805177015,38644.95548321594,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e78,3028,27585,Dursunbey,Turkey,0.11747215715599879,2.169699341494472,24111.00134064965,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e79,3028,27586,Edremit,Turkey,1.637349123607979,7.433974484095682,104776.96379759203,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e7a,3028,27587,Erdek,Turkey,0.654205125795547,5.144040699248256,12249.665367279928,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e7b,3028,27588,Gomec,Turkey,0.3495027297022634,1.284913648662398,7961.903618160431,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e7c,3028,27589,Gonen,Turkey,0.3675191809650174,4.267200360595767,52912.72039880805,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e7d,3028,27590,Havran,Turkey,0.6207647469498317,3.3001745433917495,21504.79203367799,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e7e,3028,27591,Ivrindi,Turkey,0.36550165400212775,2.1656389241914344,26504.87088968098,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e7f,3028,27592,Kepsut,Turkey,0.3092823872448113,1.4161405935361298,15523.076533682452,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e80,3028,27593,Manyas,Turkey,0.3104460266277372,1.230230756490441,14228.372491320222,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e81,3028,27594,Marmara,Turkey,0.21962491874571882,1.1432279603961044,5049.4238741188,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e82,3028,27595,Merkez,Turkey,0.7223272470457426,9.058059684055094,285942.8720256621,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e83,3028,27596,Savastepe,Turkey,0.11815448706260845,2.0013065425693735,15168.531015092864,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e84,3028,27597,Sindirgi,Turkey,0.37342615037826044,2.4124136110572825,20956.502059092418,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e85,3028,27598,Susurluk,Turkey,0.3572074154688108,2.5428609879819217,31038.429837218722,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e86,3032,27612,Bozuyuk,Turkey,0.4368949051328969,4.611536366319798,49185.102403291414,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e87,3032,27613,Golpazari,Turkey,0.36040563337750126,2.387143758245319,8004.820794305731,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e88,3032,27614,Inhisar,Turkey,0.14942331077379473,0.3897147073650714,1214.8107083773243,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e89,3032,27615,Merkez,Turkey,0.35753135036407513,3.7246521220500597,64868.39453317545,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e8a,3032,27616,Osmaneli,Turkey,0.05245753829435722,2.2633765837332325,19427.67697568246,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e8b,3032,27617,Pazaryeri,Turkey,0.18232227233431278,1.466033518152832,8859.594477626415,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e8c,3032,27618,Sogut,Turkey,0.3581444265910317,3.5380268297703874,17277.718305096005,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e8d,3032,27619,Yenipazar,Turkey,0.1004829809401825,0.3720712344388268,1424.1411159547044,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e8e,3035,27643,Goynuk,Turkey,0.17531659451987716,0.8914239261514203,8743.414861181363,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e8f,3035,27645,Kibriscik,Turkey,0.046693181553086965,0.484554936757699,1087.1729268296347,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e90,3035,27648,Mudurnu,Turkey,0.1709187147339588,0.8624605459679447,10525.372270499149,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e91,3035,27649,Seben,Turkey,0.07515048448927616,0.5907955929960274,2326.139889740743,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e92,3036,27652,Aglasun,Turkey,0.05383766822627272,1.8470455407864992,5891.774527570745,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e93,3036,27653,Altinyayla,Turkey,0.5595540886339934,2.741272812570231,5352.653867323567,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e94,3036,27654,Bucak,Turkey,0.09346227349356159,3.1648496224415497,43421.4356965467,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e95,3036,27655,Cavdir,Turkey,0.17898612370357608,1.8008730529976162,10226.205791616014,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e96,3036,27656,Celtikci,Turkey,0.17129252805420253,0.8523342773174276,4849.635053038172,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e97,3036,27657,Golhisar,Turkey,0.11150494912229184,3.9944606122838233,15751.489392647905,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e98,3036,27658,Karamanli,Turkey,0.04741017540288998,1.6720824070097227,5476.223972232263,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e99,3036,27659,Kemer,Turkey,0.04455172192817393,0.45084929059248097,1501.6763587263615,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e9a,3036,27660,Merkez,Turkey,0.09137625501158655,5.082111322036123,84015.73291336383,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e9b,3036,27661,Tefenni,Turkey,0.17959133142950626,1.5592532735620594,4933.657874688228,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e9c,3036,27662,Yesilova,Turkey,0.05680489691792223,1.3295925136665832,8972.77054399996,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e9d,3037,27663,Buyukorhan,Turkey,0.2812216242026787,1.112210734370851,7092.0477564544935,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e9e,3037,27664,Gemlik,Turkey,0.2040394008301167,7.310898124428048,72867.07710196733,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001e9f,3037,27665,Gursu,Turkey,1.7758723877919995,7.353212809247677,38920.621132451386,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea0,3037,27666,Harmancik,Turkey,0.2158878295825348,0.6741300613268577,4006.0912035466554,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea1,3037,27667,Inegol,Turkey,0.7297342280936546,8.824123423502439,186031.5801549944,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea2,3037,27668,Iznik,Turkey,0.09352566423208433,3.1578688414299028,34283.931263198974,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea3,3037,27669,Karacabey,Turkey,0.3692616198939559,3.122120266257494,53475.415773859386,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea4,3037,27670,Keles,Turkey,0.15508022581522965,0.8136982500003936,7565.929604585745,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea5,3037,27671,Kestel,Turkey,0.1396067787780436,3.7215805797169,32801.3597084124,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea6,3037,27672,M.kemalpasa,Turkey,0.616295679780288,3.3402292473410267,71525.5279556749,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea7,3037,27673,Mudanya,Turkey,0.6078957780091631,6.034786906118015,69274.21300921006,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea8,3037,27674,Nilufer,Turkey,1.1774996857397875,57.266963814163475,720993.5932064733,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ea9,3037,27675,Orhaneli,Turkey,0.3061916043438579,1.1847520876868878,15278.933622868506,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eaa,3037,27676,Orhangazi,Turkey,0.6141887554266393,4.972781516205333,60766.14179009688,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eab,3037,27677,Osmangazi,Turkey,2.4123913622349535,30.714858875620845,625413.7913861071,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eac,3037,27678,Yenisehir,Turkey,0.10432888191443469,2.3124667787702133,38245.412150565564,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001ead,3037,27679,Yildirim,Turkey,218.13574981689453,198.0441980150447,193389.90200449628,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eae,3038,27680,Ayvacik,Turkey,0.18047737554621746,1.4054261975959177,19317.123703172198,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eaf,3038,27681,Bayramic,Turkey,0.10633851337032106,2.0266939838110916,18483.854217483222,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eb0,3038,27682,Biga,Turkey,0.09104186780521566,1.8619860813992655,63423.11128916383,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eb1,3038,27683,Bozcaada,Turkey,0.22252520345700783,1.0180596178425512,1719.3171448945131,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_00000000000000001eb2,3038,27684,Can,Turkey,0.09106294261878865,3.1373308777343287,37700.39416078378,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
